,maid,horizontal_accuracy,latitude,longitude,city_hasc,postcode,Date,Hour,count
2744,9a61825e29dd97eded6788986b1ed2fca8d4e700,14.0,-3.585934,128.327206,ID.MA.MT,97544.0,16-06-21,10:31:42,3
2745,c1a9b20dbcba1efd5baacd7e378223245ae893f0,5.0,-3.660029,128.195371,ID.MA.AM,97223.0,16-06-21,10:31:47,1
2746,3926fdacf1131abb359f91b48be39901fea96c03,11.0,-3.647733,128.23311,ID.MA.AM,97211.0,16-06-21,10:31:48,1
2748,be108b348c14f8de00559b75fecd3ac630bdec7f,9.0,-3.66279,128.20432,ID.MA.AM,97212.0,16-06-21,10:31:55,9
2750,0fde467b503ae0e3be884ebcb36b345816561708,9.0,-3.69435,128.18172,ID.MA.AM,97124.0,16-06-21,10:32:14,1
2752,68b6443cd89017127e70b2a099938b9af59f6369,17.0,-2.844034,129.659899,ID.MA.MT,97544.0,16-06-21,10:32:15,4
2753,68604fd2782f8dd890a09a7177b1fc1321adaaf8,18.0,-3.300944,128.962998,ID.MA.MT,97544.0,16-06-21,10:32:17,14
2754,3adf5de523524920c5e1f583e4c320be7962e89a,11.0,-3.705056,128.159453,ID.MA.AM,97117.0,16-06-21,10:32:19,4
2757,91cf8db45eaa839e21d638e9eb5249ca85c5b6ae,22.0,-3.27217,129.01717,ID.MA.MT,97544.0,16-06-21,10:32:28,24
2758,02023e18b551f9088e2eda87556e38fa37274f16,11.0,-3.70854,128.16789,ID.MA.AM,97116.0,16-06-21,10:32:36,2
2759,35bdd5d7b1871f657a562b286ceca0719c3689a9,11.0,-3.36402,129.5312,ID.MA.MT,97544.0,16-06-21,10:32:37,6
2761,aef44e3cbe5ff3c91ef2228051335a9a37ae56bf,11.0,-3.747899,127.929294,ID.MA.MT,,16-06-21,10:32:38,15
2764,331572fc2abee1008b606d9020ed0af2eeda9338,12.0,-3.210779,128.279986,ID.MA.SB,97564.0,16-06-21,10:32:44,3
2765,8a604d7aa6d5005b270a1c02168982564d79f6ec,33.0,-3.66993,128.20338,ID.MA.AM,97128.0,16-06-21,10:32:45,3
2769,9e88e18c856cc2d847585f64626fb30c0ca4a12d,3.0,-3.709368,128.16466,ID.MA.AM,97117.0,16-06-21,10:33:00,2
2770,779d326f644b043a72c62e3b18e8c67247e18b6d,14.0,-3.694649,128.182066,ID.MA.AM,97124.0,16-06-21,10:33:08,34
2772,cd006de12b6e00cb3aaa1d5c4e2de2be515ff328,14.0,-3.60009,128.337113,ID.MA.MT,97544.0,16-06-21,10:33:10,1
2776,4d8d4fcc2b7e3524bac87aced5cd12ce422ea2b1,46.0,-3.63978,128.25784,ID.MA.AM,97214.0,16-06-21,10:33:23,3
2778,811a9edf2f49ed400d48580e7749aae767f13934,20.0,-3.696551,128.181521,ID.MA.AM,97126.0,16-06-21,10:33:30,3
2779,9c3ba9eaa78af370199eb8e09395ea853c4d2330,28.0,-3.33298,128.38611,ID.MA.SB,97566.0,16-06-21,10:33:33,15
2781,8f719055220847b2f593d37a18716b07f1b9d3e2,12.0,-3.705668,128.157085,ID.MA.AM,97117.0,16-06-21,10:33:38,6
2783,1ef046b3c3244bbfa0519d60a7952982b72a5567,14.0,-3.66068,128.18098,ID.MA.AM,97223.0,16-06-21,10:33:49,11
2784,d9edef7393e8d0bed465da5dd5c8d8b696aa42ff,11.0,-3.669775,128.203861,ID.MA.AM,97128.0,16-06-21,10:33:49,1
2785,2ebba74bdbbdaa6551b5f82c029f6400ef44bb90,13.0,-3.700396,128.1947,ID.MA.AM,97129.0,16-06-21,10:33:52,4
2786,66db37b10b85beec5fc4cc4251fc024ae0cf505b,10.0,-3.67758,128.20235,ID.MA.AM,97128.0,16-06-21,10:33:54,3
2793,df2dc504cb5ccae3ccc1b937a106575ae29c2cd9,6.0,-3.631814,128.222824,ID.MA.AM,97217.0,16-06-21,10:34:25,1
2794,7526cb9af7aca9d0098648cb10c7323759541406,9.0,-3.456473,128.493037,ID.MA.SB,,16-06-21,10:34:26,3
2795,4de4eddddc72b8d2112d4213c4dfa6a4ec3c2727,13.0,-3.287629,128.970281,ID.MA.MT,97544.0,16-06-21,10:34:29,7
2797,f7b1de71a63f9394e11c939198d60f2451b8a4f0,11.0,-3.633457,128.251053,ID.MA.AM,97214.0,16-06-21,10:34:32,2
2799,9b14e1e760a2f928d543af0ea23ac0d75c176312,8.0,-3.689285,128.219983,ID.MA.AM,97128.0,16-06-21,10:34:40,1
2800,05db91326dc9767fecb7386a0497cde0b7402c41,22.0,-3.321716,128.93458,ID.MA.MT,97544.0,16-06-21,10:34:41,5
2805,b6cc71ae44e4f812cf6297e34262647116e6cd69,17.0,-3.621621,128.220024,ID.MA.AM,97217.0,16-06-21,10:34:54,17
2807,a40b538e14da95891b300d043c056b20766a8590,7.0,-3.590592,128.05746,ID.MA.MT,97543.0,16-06-21,10:34:58,1
2809,149cc838dbbde1b4ef4f2820dd29a8a546370c34,11.0,-3.681213,128.18806,ID.MA.AM,97128.0,16-06-21,10:35:04,119
2812,df6564dd713e0757ee2ddd7d4022fa4d3c4620be,14.0,-3.711711,128.16072,ID.MA.AM,97117.0,16-06-21,10:35:12,44
2813,9d46a502d30d94cfdc4c9b7ea9924850187648e4,11.0,-3.6277,128.22286,ID.MA.AM,97217.0,16-06-21,10:35:15,19
2817,8c197473171f773e763690c64e9b70f302ab39d7,31.0,-3.63965,128.24064,,,16-06-21,10:35:30,122
2822,13d3db934dc8fcbdc6804f993f89c15b9a2ea5a0,4.0,-3.328113,128.334839,ID.MA.SB,97566.0,16-06-21,10:35:56,1
2823,953f5af22411ce30e01f84c2f7ffa0d05dcc6684,15.0,-3.687459,128.1971,ID.MA.AM,97122.0,16-06-21,10:35:59,34
2824,8d71c0dec9f80c5dbee9538042e1e1558f3b8edb,21.0,-2.85136,128.54465,ID.MA.SB,97562.0,16-06-21,10:36:01,11
2825,bfc2df072c9c1981d8f3e3017205706734681453,26.0,-3.58743,128.11726,ID.MA.MT,97543.0,16-06-21,10:36:02,2
2830,2d620071090e2dd5a729f7b1690ee7b2458c7b79,17.0,-3.318818,128.394835,ID.MA.SB,97566.0,16-06-21,10:36:32,5
2833,5499529519996ee8f9991075e531a2b7af43db80,6.0,-3.480663,128.576309,,,16-06-21,10:36:34,113
2834,256f901f91177f9e48c9838155c62efd0be7accf,13.0,-3.21435,128.281219,ID.MA.SB,97564.0,16-06-21,10:36:43,1
2836,4a44daeda7af78d3668b00859d548911d362878b,20.0,-3.61823,128.30321,ID.MA.MT,97544.0,16-06-21,10:36:57,5
2837,6f8d1832da14172c996af9b64f537d6e5bffcf3a,7.0,-3.684719,128.188261,ID.MA.AM,97128.0,16-06-21,10:36:58,2
2838,7bdeb775bcf1a58238a571fc341e617876625e67,7.0,-3.593092,128.337483,ID.MA.MT,97544.0,16-06-21,10:37:14,1
2839,afc82162fc1a9225a0652794aa531c34aefbd1c5,13.0,-2.800981,129.056063,ID.MA.MT,97544.0,16-06-21,10:37:17,5
2840,e7a2242e7d9645841ab87094f807bca861acd044,5.0,-3.767616,128.117254,ID.MA.AM,97118.0,16-06-21,10:37:17,1
2843,fcaae3e1838f63e3f40c218022d1c3450ecc142a,3.0,-3.67133,128.14443,ID.MA.AM,97225.0,16-06-21,10:37:20,4
2845,ee5e55a6f23f03d8a00c5e931218aec0799e47bd,10.0,-3.5918,128.33829,ID.MA.MT,97544.0,16-06-21,10:37:33,1
2846,ab5ea1d0ab9ad663ccb03616a9e97a000950f6cd,8.0,-3.706747,128.165729,ID.MA.AM,97116.0,16-06-21,10:37:36,7
2847,851e2691bf39dad1d3f871fa72bd5d01e0fdeb49,13.0,-3.653221,128.227388,ID.MA.AM,97212.0,16-06-21,10:37:39,6
2849,5913130e1faaacc8fb62120363cb3085456301d0,7.0,-3.687669,128.187728,ID.MA.AM,97123.0,16-06-21,10:37:44,1
2851,a5365bcd40202d23c93209506f5cd862fca0bff0,7.0,-3.366659,129.533444,ID.MA.MT,97544.0,16-06-21,10:37:44,20
2852,a25c729606a5495ff8c9976fca6ad44675b9bc0e,13.0,-3.41036,129.97551,ID.MA.ST,97584.0,16-06-21,10:37:45,9
2853,35788f4eff376624c8e23125728a963c69b37309,16.0,-3.630212,128.217198,ID.MA.AM,97217.0,16-06-21,10:37:50,4
2854,236eedf57075ec4df93b7f4467831c381d9edd4e,11.0,-3.6322,128.250173,ID.MA.AM,97214.0,16-06-21,10:37:53,1
2855,a3c13cb20d29b2daf775bd8a47cd1ba8eaa0ed00,26.0,-3.687483,128.222591,ID.MA.AM,97128.0,16-06-21,10:37:56,2
2857,ac320ed79f10229194617469e666a4e0a9d424c7,16.0,-3.642901,128.242634,ID.MA.AM,97211.0,16-06-21,10:38:11,1
2858,7604e15bc9872f8e662a3949b3f241a2cf028140,20.0,-3.606048,128.331456,ID.MA.MT,97544.0,16-06-21,10:38:24,2
2861,5f55f58b2066db16c76c377b06c88b629caf28d6,23.0,-3.43908,128.4257,ID.MA.SB,97566.0,16-06-21,10:38:27,6
2862,e8bb02c36e228765f2d7dfda91c358f2ba53f58a,6.0,-3.685268,128.225243,ID.MA.AM,97128.0,16-06-21,10:38:28,13
2864,67642d5fb25739ef5ff0b67c988823bc122b71de,28.0,-3.7088,128.1857,ID.MA.AM,97129.0,16-06-21,10:38:29,31
2867,2a1f2e376da75778c8015684fb9041bdfe75ff73,14.0,-3.289429,128.3271,ID.MA.SB,97564.0,16-06-21,10:38:50,2
2869,8a1e8b7dbbdf033dd53bf1110c625b6ddcdd629f,14.0,-3.687694,128.184657,ID.MA.AM,97123.0,16-06-21,10:39:04,12
2870,7c414e408787b785f117bc00172106b0205781ba,16.0,-3.62309,128.189433,ID.MA.AM,97221.0,16-06-21,10:39:06,2
2871,91bb706318f602b726f6042d2d5b3eedd48a0974,24.0,-3.67951,128.192004,ID.MA.AM,97128.0,16-06-21,10:39:11,1399
2872,b848915e4667191c13345f860936e92707fbf531,9.0,-3.639639,128.240637,,,16-06-21,10:39:17,2
2873,6c1e29955cdb35e6b92510e12dbdfa52fb96d0d4,19.0,-2.98431,129.927719,ID.MA.MT,97544.0,16-06-21,10:39:30,1
2880,4c402f9c1acd6b09db4bc060b0dd428ef82e1fc7,20.0,-3.61231,128.27552,ID.MA.MT,97544.0,16-06-21,10:39:59,2
2884,d5d2e24c698827657014aac642ea44e66cd5e869,28.0,-3.693693,128.158112,,,16-06-21,10:40:12,711
2885,f84f58c923e6d02d15b58c119101468920b34b76,13.0,-3.711711,128.178776,ID.MA.AM,97116.0,16-06-21,10:40:14,89
2886,967d34c751500875c27019316b38c54d9397cd67,35.0,-3.291377,128.389815,ID.MA.SB,97566.0,16-06-21,10:40:15,4
2889,8403ec93771ffac332bd83b1a5397a096a1ad9e9,9.0,-3.262912,128.054619,ID.MA.SB,97571.0,16-06-21,10:40:27,31
2894,1338a9526d2f0de8137deb71fa14a5f2288b138a,13.0,-3.68168,128.20918,ID.MA.AM,97128.0,16-06-21,10:40:40,4
2896,d660e7824010f12f924b0449b8ca98d59ce6003e,16.0,-3.686354,128.226608,ID.MA.AM,97128.0,16-06-21,10:40:41,5
2899,527133e02b616a55169fa48598a1e798b9179912,7.0,-3.67361,128.19186,ID.MA.AM,97129.0,16-06-21,10:40:53,8
2900,a74e21eafc86dafa970a28077579e83026752da3,19.0,-2.936063,129.081458,ID.MA.MT,97544.0,16-06-21,10:41:06,29
2901,8453dc26b45cd75c86cae460f659b90308c07fd9,9.0,-3.685138,128.226216,ID.MA.AM,97128.0,16-06-21,10:41:07,1
2902,53c461dde260fb4d313e536196a506baa90e0223,25.0,-3.612351,128.540494,ID.MA.MT,97545.0,16-06-21,10:41:09,1
2903,66a9d5dee7a32a46a040b198ebe8d890bd8beb21,13.0,-3.33083,129.84138,ID.MA.MT,97544.0,16-06-21,10:41:11,3
2904,721364a9331ff2eabdafb4558f8201455f31a81a,19.0,-3.380251,129.545762,ID.MA.MT,97544.0,16-06-21,10:41:16,233
2905,5a394b94b7b754563f5f91ac46887a9a4d0d57cd,17.0,-3.710106,128.158942,ID.MA.AM,97117.0,16-06-21,10:41:17,3
2913,c77c2aca8d76470cc962626b4ef8ac51c7d402b7,27.0,-3.696568,128.184747,ID.MA.AM,97124.0,16-06-21,10:41:36,5
2915,565f84821eb0ca0debd5615512c94d88292f7ae2,15.0,-2.993852,129.840574,ID.MA.MT,97544.0,16-06-21,10:41:42,4
2916,fd68d333f9e099edfe42eb2b4b1dfb3e6a17ff47,10.0,-2.905978,129.791678,ID.MA.MT,97544.0,16-06-21,10:41:42,1
2917,e0b8a6e115716431dbf2cd6da33ba52f2741cae7,27.0,-3.714106,128.166834,ID.MA.AM,97117.0,16-06-21,10:41:49,2
2918,62ee72cdc593ca23f295191c202a479890d2b331,12.0,-3.593006,128.029546,ID.MA.MT,97543.0,16-06-21,10:41:51,1
2920,c3313075b4589ffc981210b93607e7ad7bd795a7,9.0,-3.60766,128.32819,ID.MA.MT,97544.0,16-06-21,10:41:53,113
2922,070033384708d7d307b9a499297bca8ccd6895c2,14.0,-3.627833,128.230718,ID.MA.AM,97216.0,16-06-21,10:42:01,1
2925,5e67deec2b6e9b5e0074459e2e9ebf31152ab77b,8.0,-3.064112,128.196223,ID.MA.SB,97561.0,16-06-21,10:42:06,1
2926,2f22d25c5313cab79d141ec20a7a13e2047405b3,20.0,-3.643713,128.233357,ID.MA.AM,97211.0,16-06-21,10:42:11,2
2927,fdef5de684989036f3d99251fd31ed6a20b080a8,8.0,-3.65977,128.19464,ID.MA.AM,97223.0,16-06-21,10:42:16,1
2933,c5a4b328c91427e1cdc2fc31784c6b66a09b0b9e,6.0,-3.530811,128.64218,ID.MA.MT,97546.0,16-06-21,10:42:26,1
2935,9673d8920d449a0026d120b0f0e2f2717ee7a4d5,12.0,-3.669817,128.206055,ID.MA.AM,97128.0,16-06-21,10:42:34,1
2937,5627d6421c0a66b4e0d174bec0823ad6aeed7e17,10.0,-3.581185,128.62804,ID.MA.MT,97546.0,16-06-21,10:42:46,1
2939,b1f17c8559647fb8a14e885d80fb3bc66afc57bd,13.0,-3.299188,128.970381,ID.MA.MT,97544.0,16-06-21,10:42:56,1
2941,bcfb72c87bc59d462f1a03917294cba92585592f,12.0,-3.68153,128.19059,ID.MA.AM,97128.0,16-06-21,10:43:01,1
2942,330c2f515d146b9768c75cb95617c761c964cebe,12.0,-3.697151,128.206071,ID.MA.AM,97129.0,16-06-21,10:43:02,3
2943,65647fede118177465e2657c00ceee83f5d6ab1a,20.0,-3.65389,128.19018,ID.MA.AM,97223.0,16-06-21,10:43:06,5
2945,8a65fc6f6a0deddceb04fc911e5a1423d87e64dc,12.0,-3.603603,128.253585,ID.MA.AM,97214.0,16-06-21,10:43:10,5
2947,fc6f3fccd048a509f643bb46c4907e2730092011,14.0,-3.713496,128.158025,ID.MA.AM,97117.0,16-06-21,10:43:17,10
2948,8284cd4daded2a0ea4223a0eec3efb94f03a2283,30.0,-2.936936,129.792099,ID.MA.MT,97544.0,16-06-21,10:43:21,42
2949,0113a45a146511a580713cb2fbeebe5c1a2bae2c,8.0,-3.526612,128.335668,ID.MA.MT,97544.0,16-06-21,10:43:23,1
2950,cd31a38b9659d2098850f9f8ea60c304d423bae6,4.0,-3.07025,128.14436,ID.MA.SB,97561.0,16-06-21,10:43:26,4
2952,6941fb13b36bff4d66dbe55a1c4c2c2b6eeb6b39,11.0,-3.305764,128.957976,ID.MA.MT,97544.0,16-06-21,10:43:33,2
2953,c640e149d92101773e53403ca947d97cd09baef9,9.0,-3.706963,128.18039,ID.MA.AM,97114.0,16-06-21,10:43:33,3
2954,a1a424a4e3cbd6b7a7c033f21db2706177b13e63,20.0,-3.6902,128.1776,,,16-06-21,10:43:34,2
2956,57dbb335b4abb6b19c47c8a269f02d1d2ad7de76,6.0,-3.331499,128.348999,ID.MA.SB,97566.0,16-06-21,10:43:47,1
2957,73793529ba45da88012024a33666e530a86cb324,10.0,-3.70248,128.18667,ID.MA.AM,97129.0,16-06-21,10:43:49,9
2958,9f9db10ae46682f66adb0ab11aeb9b4e39ea991c,16.0,-3.704833,128.088984,ID.MA.AM,97227.0,16-06-21,10:44:02,4
2960,ec3518ed3c5deeeef8c1349a18ae6c847876bfdc,180.0,-3.6574,128.18682,ID.MA.AM,97223.0,16-06-21,10:44:19,661
2961,690f8704128119e061e7f6dda5c0c0c79ecf8e18,4.0,-3.628133,128.22511,ID.MA.AM,97217.0,16-06-21,10:44:24,1
2962,665bc45b12f2eef2df07c2d03acc97459f4a09b7,9.0,-3.263141,128.06041,ID.MA.SB,97571.0,16-06-21,10:44:25,1
2963,84be1c9ac6f883cf393e7e7697d54bcd97328efd,28.0,-3.067968,128.229399,ID.MA.SB,97561.0,16-06-21,10:44:31,3
2964,574da294f3aa49e2356e095f2cb1bd197814099a,24.0,-2.977605,127.948803,ID.MA.SB,97561.0,16-06-21,10:44:36,14
2965,e6798fc50b8413ecf0eead267282d37df341a91d,11.0,-3.6971,128.17614,ID.MA.AM,97111.0,16-06-21,10:44:47,4
2966,ee2299a98909b168a5a6824e1df801099193387c,10.0,-3.68059,128.21875,ID.MA.AM,97128.0,16-06-21,10:44:48,1
2968,d87805deb25a808574e881991b7e3d487cba447d,9.0,-3.705369,128.162016,ID.MA.AM,97117.0,16-06-21,10:44:53,2
2970,06882a23155b8079d999cee10444323021a94d15,4.0,-3.691016,128.182693,ID.MA.AM,97124.0,16-06-21,10:45:03,2
2974,82fd2f4693855e926273bd1816b522386868ad0c,8.0,-3.657683,128.22257,ID.MA.AM,97212.0,16-06-21,10:45:15,15
2975,30e61b1abe36e18ce173f7ce149107b067f2a40b,6.0,-2.996633,129.931084,ID.MA.MT,97544.0,16-06-21,10:45:18,4
2977,07fe69ca22109fcc3141f86e5c34a47700950eae,15.0,-3.38862,127.983061,ID.MA.SB,97571.0,16-06-21,10:45:20,1
2978,6f02ec1e2cd589db48d112de6033538be4c58bc2,17.0,-3.583421,128.61797,ID.MA.MT,97546.0,16-06-21,10:45:23,14
2980,5ed2e4cbde9ebee1fec3d08ade8f238ea181bf67,23.0,-2.85529,128.90163,ID.MA.MT,97544.0,16-06-21,10:45:27,8
2981,b0bddef53cbdd3e07bcf7422a0fe6c391b96b32b,6.0,-3.689536,128.193709,ID.MA.AM,97122.0,16-06-21,10:45:28,1
2988,ebd59ea7e5c02c9f3bd0822251d6f86e2314c131,11.0,-3.378949,129.543802,ID.MA.MT,97544.0,16-06-21,10:45:55,2
2989,71dac1d4be774697f2e649f3a3971346b866151d,25.0,-3.621621,128.23808,ID.MA.AM,97215.0,16-06-21,10:46:01,61
2990,8d518a80e9a1a27cac3f8d7521e79d0277b503d7,20.0,-3.618908,128.307129,ID.MA.MT,97544.0,16-06-21,10:46:01,3
2991,a555dda46e0340bcf02b226f2e9a537f9b88afcd,12.0,-3.706873,128.162755,ID.MA.AM,97117.0,16-06-21,10:46:02,24
2993,a206d02542061b2db33046ae7d0fcef8fe3682c6,6.0,-3.704551,128.18749,ID.MA.AM,97129.0,16-06-21,10:46:16,1
2994,6a8f3f3d258074521018f934eb2ac758f96f69b8,8.0,-3.317706,129.67082,ID.MA.MT,97544.0,16-06-21,10:46:24,2
2995,68c3e4d6bfab1819091615037eccebd33b0ca137,24.0,-3.08831,128.21161,ID.MA.SB,97561.0,16-06-21,10:46:27,99
2996,4ad8701d7fc8a8c24620543683d449d574beb35b,11.0,-3.685668,128.187841,ID.MA.AM,97128.0,16-06-21,10:46:28,1
2997,45acfe86e2a005449db3a045ed53a94d0da0784e,10.0,-3.50322,128.56499,ID.MA.MT,97546.0,16-06-21,10:46:31,4
2998,eb865fd0b2b95ad6ae92a2f74330bbea0e79c642,16.0,-3.69536,128.18525,ID.MA.AM,97124.0,16-06-21,10:46:33,2
3000,2c3cd08595bed856eb88a14d24e2c2db11937de3,15.0,-3.700875,128.098099,ID.MA.AM,97227.0,16-06-21,10:46:37,1
3001,0218e3db793b301c7d519b25e9cddac1e6fa6d69,25.0,-3.35516,128.989332,ID.MA.MT,97544.0,16-06-21,10:46:42,2
3003,026cb53841adcb3820b31d04b1eb54f31a54adee,19.0,-3.675675,128.191627,ID.MA.AM,97129.0,16-06-21,10:46:55,56
3006,4e763de051abc018cdd378c977caf441e41dbd7a,7.0,-3.68503,128.18541,ID.MA.AM,97128.0,16-06-21,10:47:07,2
3007,92d3718e18c8e56c8c149d3684df1845e4a182be,16.0,-2.814954,129.008333,ID.MA.MT,97544.0,16-06-21,10:47:14,6
3008,2a581d1274a2898576ecc210d560444e3135388f,4.0,-3.621202,128.3554,ID.MA.MT,97544.0,16-06-21,10:47:17,1
3009,79ad855c56430871d797c05a768ef9e0b0a4e9e0,9.0,-3.68598,128.22272,ID.MA.AM,97128.0,16-06-21,10:47:24,1
3013,4dd15fb7df1d1695b5bc6531552ef1298262eed4,11.0,-3.200846,129.033908,ID.MA.MT,97544.0,16-06-21,10:47:40,6
3015,8c2fa6d8c9cb8c9526f9bafbec09dab0de9c8893,25.0,-3.686466,128.18509,ID.MA.AM,97128.0,16-06-21,10:47:45,13
3019,c333de0bdbb07fbda3c33d605864975a223c025d,17.0,-3.688271,128.184734,ID.MA.AM,97123.0,16-06-21,10:47:56,11
3020,63e05f3a65d9a70b87ced79e1f2dbad07d5d2fe2,4.0,-3.69287,128.18831,ID.MA.AM,97123.0,16-06-21,10:47:59,3
3022,06dee0d345237af0a5443aaf3c32c08e4f1fe5cf,17.0,-3.693693,128.194223,ID.MA.AM,97121.0,16-06-21,10:48:13,1
3025,2a48a771b40e9f53030003bd5ec8eb7c1aad37c4,22.0,-3.701165,128.180845,ID.MA.AM,97126.0,16-06-21,10:48:47,8
3028,e8bda04126390489e8b031f6a2ec37fbe99c2df8,19.0,-3.607182,128.330618,ID.MA.MT,97544.0,16-06-21,10:48:55,21
3030,46c76f7587d62651e379179c7ec570592466b954,15.0,-3.096734,128.125299,ID.MA.SB,97561.0,16-06-21,10:49:05,2
3031,deaf30e1ff280853c89a860cf0735e86c4753bf5,10.0,-3.664455,128.201845,ID.MA.AM,97128.0,16-06-21,10:49:23,1
3033,2daa41f02f06b58b61edbfe4e968ae40ca5037a3,9.0,-3.214048,128.275925,ID.MA.SB,97564.0,16-06-21,10:49:29,1
3034,d3d4310b37dd0a5d418b21b211689326b6865d27,26.0,-3.117819,127.951392,ID.MA.SB,97572.0,16-06-21,10:49:29,7
3035,ed0ac168e4b9fd35b5f0e6b2a5af6289f6e5f9b2,16.0,-2.805068,129.058539,ID.MA.MT,97544.0,16-06-21,10:49:33,10
3036,faea7acd4739c8457ec097df084b3cb31eaa97b8,9.0,-3.681538,128.191473,ID.MA.AM,97128.0,16-06-21,10:49:36,1
3037,68fae5a40a178e75d49c13950364372c51a96f22,9.0,-3.693693,128.176168,ID.MA.AM,,16-06-21,10:49:40,6
3040,65b674cd4bd5d5b123b6dc460091841613271235,18.0,-3.743796,128.132701,ID.MA.AM,97117.0,16-06-21,10:49:47,5
3041,16c69275bbba10d249115f5c3a815e3a501054a3,17.0,-3.685965,128.222724,ID.MA.AM,97128.0,16-06-21,10:49:52,2
3042,938dca9ce91f2963e5332bf6d2d5bc5ac222a369,9.0,-3.062562,128.195236,ID.MA.SB,97561.0,16-06-21,10:50:00,1
3045,37868a770f73fb2f09a28517d68e9ba83918da86,13.0,-3.694747,128.190902,ID.MA.AM,97121.0,16-06-21,10:50:03,4
3048,f07aed02c590548c00c95b401d4d9f9789966142,14.0,-3.708808,128.156003,ID.MA.AM,97117.0,16-06-21,10:50:15,4
3051,14a842ea43e2e180d802ddb18d8968d5ba0e9ee0,9.0,-3.26127,129.07389,ID.MA.MT,97544.0,16-06-21,10:50:35,36
3054,de2476a94239bc9a9452bfa244a6434c4c2b8f00,14.0,-3.681459,128.224137,ID.MA.AM,97128.0,16-06-21,10:50:50,9
3056,623b24bb6ebe295f6b4ae9cd3293b33efd68fead,17.0,-3.65351,128.23103,ID.MA.AM,97212.0,16-06-21,10:51:00,33
3057,452a80178e0fd326c721908d515b82c0bf0aefc2,13.0,-3.67941,128.21586,ID.MA.AM,97128.0,16-06-21,10:51:03,2
3058,b11e7a78e451de5471bc10cce522efffb637020c,7.0,-3.700081,128.175513,ID.MA.AM,97112.0,16-06-21,10:51:10,1
3059,fa92043c7576960809b757313c8aa513c694a772,24.0,-3.300072,128.957026,ID.MA.MT,97544.0,16-06-21,10:51:18,206
3060,36c868c423041748167a90253254008da482c4cc,18.0,-3.636992,128.189789,ID.MA.AM,97222.0,16-06-21,10:51:19,3
3062,6f3248064936acf4a346944bda0129e21400664f,21.0,-3.679969,128.188881,ID.MA.AM,97128.0,16-06-21,10:51:23,3
3063,6b3b71ae56d9a18a051578888177415d5a31d81c,7.0,-3.696137,128.181729,ID.MA.AM,97126.0,16-06-21,10:51:25,5
3064,d90413ba1ae3bad63b4b7d37c5eadf6df49a6c6e,7.0,-3.69448,128.182337,ID.MA.AM,97124.0,16-06-21,10:51:25,1
3065,f41aa2e1c25d9a87c3254574e2b382558dc2a149,3.0,-3.69222,128.18516,ID.MA.AM,97124.0,16-06-21,10:51:34,1
3066,a23a4da602b849c82d63e163bde6c5a848a0a53f,14.0,-3.627343,128.304324,ID.MA.MT,97544.0,16-06-21,10:51:35,3
3067,785d897ee763ab8c8027e745090e47a7e8f67025,31.0,-3.675675,128.137462,ID.MA.AM,97225.0,16-06-21,10:51:36,307
3068,87b5319674e4bf414c81e20a9acd8a80fa31c266,14.0,-2.862857,128.711123,ID.MA.SB,97563.0,16-06-21,10:51:40,12
3073,26a77563cdee4a062bc653b954e77d08797d6058,22.0,-3.709314,128.166769,ID.MA.AM,97116.0,16-06-21,10:52:03,6
3074,cbcc08a20d098e2059db732d831e6bc71fac1763,5.0,-3.689001,128.111676,ID.MA.AM,97226.0,16-06-21,10:52:09,1
3076,9f28f16395bbbb37197107fca29958ecf0c46aab,19.0,-3.693693,128.230334,ID.MA.AM,97129.0,16-06-21,10:52:16,163
3077,919dbc1e163a4ce240c54698ac28d67ee959900e,4.0,-3.32991,128.91122,ID.MA.MT,97544.0,16-06-21,10:52:20,2
3078,70c3f75f44c32c6d63986e0910d11edcd94c923d,26.0,-2.856362,128.88579,ID.MA.MT,97544.0,16-06-21,10:52:29,6
3081,50b5161ed840a0a73b8a69279643d73cf23279a4,10.0,-3.62892,128.23496,ID.MA.AM,97216.0,16-06-21,10:52:42,2
3083,af48f1e0cafac1287c792071a0cf1a5ad6282428,8.0,-3.705027,128.164643,ID.MA.AM,97115.0,16-06-21,10:52:46,1
3084,d3ea67e8ace50ecfd4c253229c56e483f98fe157,21.0,-3.00893,127.94895,ID.MA.SB,97561.0,16-06-21,10:52:51,5
3086,543705c44c0e4d8db3e6b437f383b85db39e1d2c,16.0,-3.662526,128.187252,ID.MA.AM,97223.0,16-06-21,10:52:57,2
3087,bf6da6a43c3cbd272117defbd0aac1a5db299101,37.0,-3.69681,128.18766,ID.MA.AM,97121.0,16-06-21,10:52:58,7
3089,1fb8c9a8545e21c9abbea4e313b56c5e0be2085e,12.0,-3.651234,128.189755,ID.MA.AM,97228.0,16-06-21,10:53:02,1
3092,8689a961f79bfdc1b024ce0d2494b3d1d826a1f2,8.0,-3.622002,128.285091,ID.MA.MT,97544.0,16-06-21,10:53:26,2
3095,ff53604015414b16dcf3a8fa24e9a989b1260529,12.0,-3.53741,128.41415,ID.MA.MT,97545.0,16-06-21,10:53:45,6
3098,5e934447d0970ccab990b88830bcf392abd0786f,6.0,-3.703368,128.175622,ID.MA.AM,97112.0,16-06-21,10:54:00,1
3099,766153d823d20731c3638960e6e6925f9567d6c0,18.0,-3.704285,128.176176,ID.MA.AM,97112.0,16-06-21,10:54:02,2
